"MAKEID","MODELID","YEARID","ODSMAKEID","ODSMODELID","ODSYEARID"
"20000012","20002189","30031936","20012","21249","30031936"
"20000012","20002208","20002672","20012","21268","20138"
"20000012","20002208","20002673","20012","21268","20139"
"20000012","20002208","20002674","20012","21268","20140"
"20000012","20002208","20002675","20012","21268","20141"
"20000012","20002208","20002676","20012","21268","20142"
"20000012","20002208","20002677","20012","21268","20143"
"20000012","20002208","20002727","20012","21268","20193"
"20000012","20002208","20002728","20012","21268","20194"
"20000012","20002208","20002729","20012","21268","20195"
"20000012","20002208","20002730","20012","21268","20196"
"20000012","20002208","20002731","20012","21268","20197"
"20000012","20002208","20002732","20012","21268","20198"
"20000012","20002226","20002735","20012","21286","20201"
"20000012","20002226","20002736","20012","21286","27381"
"20000012","20002226","20002737","20012","21286","34923"
"20000012","20002226","20002738","20012","21286","39723"
"20000012","20002226","20002739","20012","21286","47272"
"20000012","20002226","20002740","20012","21286","51683"
"20000012","20002226","20002741","20012","21286","56007"
"20000012","20002226","20002742","20012","21286","58487"
"20000012","20002226","30031936","20012","21286","30031936"
"20000012","20002226","35797618","20012","21286","35797618"
"20000012","20002518","20002739","20012","51826","47272"
"20000012","20002518","20002740","20012","51826","51683"
"20000012","20002518","20002741","20012","51826","56007"
"20000013","20000551","20002654","20013","21745","20120"
"20000013","20000679","20002654","20013","21874","20120"
"20000013","20000679","20002655","20013","21874","20121"
"20000013","20000679","20002710","20013","21874","20176"
"20000013","20001081","20002654","20013","22280","20120"
"20000013","20001081","20002655","20013","22280","20121"
"20000013","20001081","20002710","20013","22280","20176"
"20000013","20001788","20002654","20013","20846","20120"
"20000013","20001811","20002654","20013","20869","20120"
"20000013","20001811","20002710","20013","20869","20176"
"20000014","20000162","20002657","20014","21354","20123"
"20000014","20000162","20002713","20014","21354","20179"
"20000014","20000474","20002665","20014","21668","20131"
"20000014","20000474","20002666","20014","21668","20132"
"20000014","20000474","20002667","20014","21668","20133"
"20000014","20000474","20002668","20014","21668","20134"
"20000014","20000474","20002669","20014","21668","20135"
"20000014","20000474","20002670","20014","21668","20136"
"20000014","20000474","20002671","20014","21668","20137"
"20000014","20000474","20002672","20014","21668","20138"
"20000014","20000474","20002721","20014","21668","20187"
"20000014","20000474","20002722","20014","21668","20188"
"20000014","20000474","20002723","20014","21668","20189"
"20000014","20000474","20002724","20014","21668","20190"
"20000014","20000474","20002725","20014","21668","20191"
"20000014","20000474","20002726","20014","21668","20192"
"20000014","20000474","20002727","20014","21668","20193"
"20000014","20000487","20002670","20014","21681","20136"
"20000014","20000487","20002671","20014","21681","20137"
"20000014","20000487","20002672","20014","21681","20138"
"20000014","20000487","20002725","20014","21681","20191"
"20000014","20000487","20002726","20014","21681","20192"
"20000014","20000487","20002727","20014","21681","20193"
"20000014","20000942","20002653","20014","22140","20119"
"20000014","20000942","20002654","20014","22140","20120"
"20000014","20000942","20002655","20014","22140","20121"
"20000014","20000942","20002656","20014","22140","20122"
"20000014","20000942","20002657","20014","22140","20123"
"20000014","20000942","20002658","20014","22140","20124"
"20000014","20000942","20002678","20014","22140","20144"
"20000014","20000942","20002709","20014","22140","20175"
"20000014","20000942","20002710","20014","22140","20176"
"20000014","20000942","20002711","20014","22140","20177"
"20000014","20000942","20002712","20014","22140","20178"
"20000014","20000942","20002713","20014","22140","20179"
"20000014","20000942","20002733","20014","22140","20199"
"20000014","20000944","20002657","20014","22142","20123"
"20000014","20000944","20002658","20014","22142","20124"
"20000014","20000944","20002713","20014","22142","20179"
"20000014","20001063","20002668","20014","22262","20134"
"20000014","20001063","20002669","20014","22262","20135"
"20000014","20001063","20002670","20014","22262","20136"
"20000014","20001063","20002723","20014","22262","20189"
"20000014","20001063","20002724","20014","22262","20190"
"20000014","20001063","20002725","20014","22262","20191"
"20000014","20001063","20002726","20014","22262","20192"
"20000014","20001255","20002659","20014","20309","20125"
"20000014","20001255","20002660","20014","20309","20126"
"20000014","20001255","20002714","20014","20309","20180"
"20000014","20001255","20002715","20014","20309","20181"
"20000014","20001255","20002716","20014","20309","20182"
"20000014","20001321","20002717","20014","20375","20183"
"20000014","20001358","20002670","20014","20413","20136"
"20000014","20001358","20002671","20014","20413","20137"
"20000014","20001358","20002672","20014","20413","20138"
"20000014","20001358","20002725","20014","20413","20191"
"20000014","20001358","20002726","20014","20413","20192"
"20000014","20001358","20002727","20014","20413","20193"
"20000014","20001358","20002728","20014","20413","20194"
"20000014","20001365","20002675","20014","20420","20141"
"20000014","20001365","20002676","20014","20420","20142"
"20000014","20001365","20002677","20014","20420","20143"
"20000014","20001365","20002730","20014","20420","20196"
"20000014","20001365","20002731","20014","20420","20197"
"20000014","20001365","20002732","20014","20420","20198"
"20000014","20001365","20002733","20014","20420","20199"
"20000014","20001371","20002663","20014","20426","20129"
"20000014","20001371","20002664","20014","20426","20130"
"20000014","20001371","20002665","20014","20426","20131"
"20000014","20001371","20002666","20014","20426","20132"
"20000014","20001371","20002667","20014","20426","20133"
"20000014","20001371","20002719","20014","20426","20185"
"20000014","20001371","20002720","20014","20426","20186"
"20000014","20001371","20002721","20014","20426","20187"
"20000014","20001371","20002722","20014","20426","20188"
"20000014","20001382","20002662","20014","20437","20128"
"20000014","20001382","20002663","20014","20437","20129"
"20000014","20001382","20002664","20014","20437","20130"
"20000014","20001382","20002665","20014","20437","20131"
"20000014","20001382","20002666","20014","20437","20132"
"20000014","20001382","20002667","20014","20437","20133"
"20000014","20001382","20002717","20014","20437","20183"
"20000014","20001382","20002718","20014","20437","20184"
"20000014","20001382","20002719","20014","20437","20185"
"20000014","20001382","20002720","20014","20437","20186"
"20000014","20001382","20002721","20014","20437","20187"
"20000014","20001382","20002722","20014","20437","20188"
"20000014","20001382","20002723","20014","20437","20189"
"20000014","20001389","20002668","20014","20444","20134"
"20000014","20001389","20002669","20014","20444","20135"
"20000014","20001389","20002723","20014","20444","20189"
"20000014","20001389","20002724","20014","20444","20190"
"20000014","20001389","20002725","20014","20444","20191"
"20000014","20001391","20002673","20014","20446","20139"
"20000014","20001391","20002674","20014","20446","20140"
"20000014","20001391","20002675","20014","20446","20141"
"20000014","20001391","20002676","20014","20446","20142"
"20000014","20001391","20002728","20014","20446","20194"
"20000014","20001391","20002729","20014","20446","20195"
"20000014","20001391","20002730","20014","20446","20196"
"20000014","20001391","20002731","20014","20446","20197"
"20000014","20001402","20002662","20014","20457","20128"
"20000014","20001402","20002663","20014","20457","20129"
"20000014","20001402","20002664","20014","20457","20130"
"20000014","20001402","20002718","20014","20457","20184"
"20000014","20001402","20002719","20014","20457","20185"
"20000014","20001402","20002720","20014","20457","20186"
"20000014","20001411","20002673","20014","20466","20139"
"20000014","20001411","20002728","20014","20466","20194"
"20000014","20001425","20002675","20014","20480","20141"
"20000014","20001425","20002676","20014","20480","20142"
"20000014","20001425","20002677","20014","20480","20143"
"20000014","20001425","20002730","20014","20480","20196"
"20000014","20001425","20002731","20014","20480","20197"
"20000014","20001425","20002732","20014","20480","20198"
"20000014","20001425","20002733","20014","20480","20199"
"20000014","20001434","20002674","20014","20489","20140"
"20000014","20001434","20002675","20014","20489","20141"
"20000014","20001434","20002676","20014","20489","20142"
"20000014","20001434","20002729","20014","20489","20195"
"20000014","20001434","20002730","20014","20489","20196"
"20000014","20001434","20002731","20014","20489","20197"
"20000014","20001434","20002732","20014","20489","20198"
"20000014","20001435","20002663","20014","20490","20129"
"20000014","20001435","20002664","20014","20490","20130"
"20000014","20001435","20002665","20014","20490","20131"
"20000014","20001435","20002666","20014","20490","20132"
"20000014","20001435","20002667","20014","20490","20133"
"20000014","20001435","20002719","20014","20490","20185"
"20000014","20001435","20002720","20014","20490","20186"
"20000014","20001435","20002721","20014","20490","20187"
"20000014","20001435","20002722","20014","20490","20188"
"20000014","20001436","20002676","20014","20491","20142"
"20000014","20001436","20002677","20014","20491","20143"
"20000014","20001436","20002678","20014","20491","20144"
"20000014","20001436","20002732","20014","20491","20198"
"20000014","20001436","20002733","20014","20491","20199"
"20000014","20001437","20002671","20014","20492","20137"
"20000014","20001437","20002672","20014","20492","20138"
"20000014","20001437","20002727","20014","20492","20193"
"20000014","20001446","20002678","20014","20501","20144"
"20000014","20001446","20002679","20014","20501","20145"
"20000014","20001446","20002733","20014","20501","20199"
"20000014","20001446","20002734","20014","20501","20200"
"20000014","20001446","20002735","20014","20501","20201"
"20000014","20001446","20002736","20014","20501","27381"
"20000014","20001450","20002731","20014","20505","20197"
"20000014","20001453","20002679","20014","20508","20145"
"20000014","20001453","20002734","20014","20508","20200"
"20000014","20001453","20002735","20014","20508","20201"
"20000014","20001453","20002736","20014","20508","27381"
"20000014","20001453","20002737","20014","20508","34923"
"20000014","20001711","20002735","20014","20768","20201"
"20000014","20001711","20002736","20014","20768","27381"
"20000014","20001711","20002737","20014","20768","34923"
"20000014","20001711","20002738","20014","20768","39723"
"20000014","20001711","20002739","20014","20768","47272"
"20000014","20001711","20002740","20014","20768","51683"
"20000014","20001711","20002741","20014","20768","56007"
"20000014","20001711","20002742","20014","20768","58487"
"20000014","20001774","20002677","20014","20832","20143"
"20000014","20001920","20002659","20014","20978","20125"
"20000014","20001920","20002660","20014","20978","20126"
"20000014","20001920","20002661","20014","20978","20127"
"20000014","20001920","20002662","20014","20978","20128"
"20000014","20001920","20002715","20014","20978","20181"
"20000014","20001920","20002716","20014","20978","20182"
"20000014","20001920","20002717","20014","20978","20183"
"20000014","20001939","20002660","20014","20997","20126"
"20000014","20001939","20002661","20014","20997","20127"
"20000014","20001939","20002662","20014","20997","20128"
"20000014","20001939","20002663","20014","20997","20129"
"20000014","20001939","20002664","20014","20997","20130"
"20000014","20001939","20002714","20014","20997","20180"
"20000014","20001939","20002715","20014","20997","20181"
"20000014","20001939","20002716","20014","20997","20182"
"20000014","20001939","20002717","20014","20997","20183"
"20000014","20001939","20002718","20014","20997","20184"
"20000014","20001939","20002719","20014","20997","20185"
"20000014","20001939","20002720","20014","20997","20186"
"20000014","20002018","20002732","20014","21077","20198"
"20000014","20002021","20002652","20014","21080","20118"
"20000014","20002021","20002708","20014","21080","20174"
"20000014","20002040","20002669","20014","21099","20135"
"20000014","20002040","20002670","20014","21099","20136"
"20000014","20002040","20002671","20014","21099","20137"
"20000014","20002040","20002724","20014","21099","20190"
"20000014","20002040","20002725","20014","21099","20191"
"20000014","20002040","20002726","20014","21099","20192"
"20000014","20002058","20002673","20014","21117","20139"
"20000014","20002058","20002674","20014","21117","20140"
"20000014","20002058","20002675","20014","21117","20141"
"20000014","20002058","20002728","20014","21117","20194"
"20000014","20002058","20002729","20014","21117","20195"
"20000014","20002058","20002730","20014","21117","20196"
"20000014","20002060","20002678","20014","21119","20144"
"20000014","20002060","20002679","20014","21119","20145"
"20000014","20002060","20002733","20014","21119","20199"
"20000014","20002060","20002734","20014","21119","20200"
"20000014","20002060","20002735","20014","21119","20201"
"20000014","20002062","20002673","20014","21121","20139"
"20000014","20002062","20002674","20014","21121","20140"
"20000014","20002062","20002728","20014","21121","20194"
"20000014","20002062","20002729","20014","21121","20195"
"20000014","20002118","20002655","20014","21178","20121"
"20000014","20002118","20002656","20014","21178","20122"
"20000014","20002118","20002657","20014","21178","20123"
"20000014","20002118","20002658","20014","21178","20124"
"20000014","20002118","20002659","20014","21178","20125"
"20000014","20002118","20002660","20014","21178","20126"
"20000014","20002118","20002711","20014","21178","20177"
"20000014","20002118","20002712","20014","21178","20178"
"20000014","20002118","20002713","20014","21178","20179"
"20000014","20002118","20002714","20014","21178","20180"
"20000014","20002118","20002715","20014","21178","20181"
"20000014","20002118","20002716","20014","21178","20182"
"20000014","20002120","20002661","20014","21180","20127"
"20000014","20002120","20002662","20014","21180","20128"
"20000014","20002120","20002663","20014","21180","20129"
"20000014","20002120","20002664","20014","21180","20130"
"20000014","20002120","20002717","20014","21180","20183"
"20000014","20002120","20002718","20014","21180","20184"
"20000014","20002120","20002719","20014","21180","20185"
"20000014","20002120","20002720","20014","21180","20186"
"20000014","20002122","20002657","20014","21182","20123"
"20000014","20002122","20002658","20014","21182","20124"
"20000014","20002122","20002659","20014","21182","20125"
"20000014","20002122","20002660","20014","21182","20126"
"20000014","20002122","20002661","20014","21182","20127"
"20000014","20002122","20002662","20014","21182","20128"
"20000014","20002122","20002663","20014","21182","20129"
"20000014","20002122","20002664","20014","21182","20130"
"20000014","20002122","20002665","20014","21182","20131"
"20000014","20002122","20002666","20014","21182","20132"
"20000014","20002122","20002713","20014","21182","20179"
"20000014","20002122","20002714","20014","21182","20180"
"20000014","20002122","20002715","20014","21182","20181"
"20000014","20002122","20002716","20014","21182","20182"
"20000014","20002122","20002717","20014","21182","20183"
"20000014","20002122","20002718","20014","21182","20184"
"20000014","20002122","20002719","20014","21182","20185"
"20000014","20002122","20002720","20014","21182","20186"
"20000014","20002122","20002721","20014","21182","20187"
"20000014","20002122","20002722","20014","21182","20188"
"20000014","20002124","20002657","20014","21184","20123"
"20000014","20002124","20002658","20014","21184","20124"
"20000014","20002124","20002659","20014","21184","20125"
"20000014","20002124","20002660","20014","21184","20126"
"20000014","20002124","20002663","20014","21184","20129"
"20000014","20002124","20002664","20014","21184","20130"
"20000014","20002124","20002665","20014","21184","20131"
"20000014","20002124","20002666","20014","21184","20132"
"20000014","20002124","20002713","20014","21184","20179"
"20000014","20002124","20002714","20014","21184","20180"
"20000014","20002124","20002715","20014","21184","20181"
"20000014","20002124","20002716","20014","21184","20182"
"20000014","20002124","20002717","20014","21184","20183"
"20000014","20002124","20002719","20014","21184","20185"
"20000014","20002124","20002720","20014","21184","20186"
"20000014","20002124","20002721","20014","21184","20187"
"20000014","20002124","20002722","20014","21184","20188"
"20000014","20002143","20002652","20014","21203","20118"
"20000014","20002143","20002653","20014","21203","20119"
"20000014","20002143","20002654","20014","21203","20120"
"20000014","20002143","20002655","20014","21203","20121"
"20000014","20002143","20002656","20014","21203","20122"
"20000014","20002143","20002657","20014","21203","20123"
"20000014","20002143","20002708","20014","21203","20174"
"20000014","20002143","20002709","20014","21203","20175"
"20000014","20002143","20002710","20014","21203","20176"
"20000014","20002143","20002711","20014","21203","20177"
"20000014","20002143","20002712","20014","21203","20178"
"20000014","20002143","20002713","20014","21203","20179"
"20000014","20002146","20002658","20014","21206","20124"
"20000014","20002146","20002659","20014","21206","20125"
"20000014","20002146","20002660","20014","21206","20126"
"20000014","20002146","20002661","20014","21206","20127"
"20000014","20002146","20002714","20014","21206","20180"
"20000014","20002146","20002715","20014","21206","20181"
"20000014","20002146","20002716","20014","21206","20182"
"20000014","20002147","20002667","20014","21207","20133"
"20000014","20002402","20002675","20014","36544","20141"
"20000014","20002402","20002676","20014","36544","20142"
"20000014","20002402","20002677","20014","36544","20143"
"20000014","20002402","20002731","20014","36544","20197"
"20000014","20002402","20002732","20014","36544","20198"
"20000014","20002402","20002733","20014","36544","20199"
"20000014","20002419","20002736","20014","40083","27381"
"20000014","20002419","20002737","20014","40083","34923"
"20000014","20002419","20002738","20014","40083","39723"
"20000014","20002419","20002739","20014","40083","47272"
"20000014","20002419","20002740","20014","40083","51683"
"20000014","20002419","20002741","20014","40083","56007"
"20000014","20002441","20002738","20014","42703","39723"
"20000014","20002441","20002739","20014","42703","47272"
"20000014","20002441","20002740","20014","42703","51683"
"20000014","20002441","20002741","20014","42703","56007"
"20000014","20002484","20002738","20014","48063","39723"
"20000014","20002484","20002739","20014","48063","47272"
"20000014","20002484","20002740","20014","48063","51683"
"20000014","20002484","20002741","20014","48063","56007"
"20000014","20002514","20002737","20014","51283","34923"
"20000014","20002532","20002739","20014","52427","47272"
"20000014","20002532","20002740","20014","52427","51683"
"20000014","20002532","20002741","20014","52427","56007"
"20000014","20002532","20002742","20014","52427","58487"
"20000014","30002053","20002740","20014","30002053","51683"
"20000014","30002053","20002741","20014","30002053","56007"
"20000014","33676107","20002740","20014","33676107","51683"
"20000014","33676107","20002741","20014","33676107","56007"
"20000014","35331199","20002742","20014","35331199","58487"
"20000014","35331199","30031936","20014","35331199","30031936"
"20000014","36302758","20002742","20014","36302758","58487"
"20000014","36318180","30031936","20014","36318180","30031936"
"20000015","20000155","20002661","20015","21347","20127"
"20000015","20000157","20002664","20015","21349","20130"
"20000015","20000157","20002719","20015","21349","20185"
"20000015","20000157","20002720","20015","21349","20186"
"20000015","20000172","20002659","20015","21365","20125"
"20000015","20000172","20002660","20015","21365","20126"
"20000015","20000172","20002661","20015","21365","20127"
"20000015","20000172","20002662","20015","21365","20128"
"20000015","20000172","20002663","20015","21365","20129"
"20000015","20000172","20002664","20015","21365","20130"
"20000015","20000172","20002665","20015","21365","20131"
"20000015","20000172","20002666","20015","21365","20132"
"20000015","20000172","20002667","20015","21365","20133"
"20000015","20000172","20002668","20015","21365","20134"
"20000015","20000172","20002670","20015","21365","20136"
"20000015","20000172","20002671","20015","21365","20137"
"20000015","20000172","20002714","20015","21365","20180"
"20000015","20000172","20002715","20015","21365","20181"
"20000015","20000172","20002716","20015","21365","20182"
"20000015","20000172","20002717","20015","21365","20183"
"20000015","20000172","20002718","20015","21365","20184"
"20000015","20000172","20002719","20015","21365","20185"
"20000015","20000172","20002720","20015","21365","20186"
"20000015","20000172","20002721","20015","21365","20187"
"20000015","20000172","20002722","20015","21365","20188"
"20000015","20000172","20002723","20015","21365","20189"
"20000015","20000172","20002724","20015","21365","20190"
"20000015","20000172","20002725","20015","21365","20191"
"20000015","20000172","20002726","20015","21365","20192"
"20000015","20000173","20002664","20015","21366","20130"
"20000015","20000173","20002719","20015","21366","20185"
"20000015","20000173","20002720","20015","21366","20186"
"20000015","20000174","20002720","20015","21367","20186"
"20000015","20000241","20002651","20015","21435","20117"
"20000015","20000241","20002652","20015","21435","20118"
"20000015","20000241","20002653","20015","21435","20119"
"20000015","20000241","20002707","20015","21435","20173"
"20000015","20000241","20002708","20015","21435","20174"
"20000015","20000274","20002645","20015","21468","20111"
"20000015","20000287","20002660","20015","21481","20126"
"20000015","20000287","20002661","20015","21481","20127"
"20000015","20000287","20002662","20015","21481","20128"
"20000015","20000287","20002663","20015","21481","20129"
"20000015","20000287","20002716","20015","21481","20182"
"20000015","20000287","20002717","20015","21481","20183"
"20000015","20000287","20002718","20015","21481","20184"
"20000015","20000287","20002719","20015","21481","20185"
"20000015","20000289","20002641","20015","21483","20107"
"20000015","20000290","20002706","20015","21484","20172"
"20000015","20000291","20002706","20015","21485","20172"
"20000015","20000295","20002646","20015","21489","20112"
"20000015","20000317","20002645","20015","21511","20111"
"20000015","20000325","20002701","20015","21519","20167"
"20000015","20000354","20002646","20015","21548","20112"
"20000015","20000372","20002699","20015","21566","20165"
"20000015","20000373","20002642","20015","21567","20108"
"20000015","20000373","20002697","20015","21567","20163"
"20000015","20000374","20002704","20015","21568","20170"
"20000015","20000376","20002644","20015","21570","20110"
"20000015","20000378","20002649","20015","21572","20115"
"20000015","20000380","20002649","20015","21574","20115"
"20000015","20000384","20002700","20015","21578","20166"
"20000015","20000387","20002698","20015","21581","20164"
"20000015","20000389","20002705","20015","21583","20171"
"20000015","20000405","20002643","20015","21599","20109"
"20000015","20000408","20002699","20015","21602","20165"
"20000015","20000410","20002704","20015","21604","20170"
"20000015","20000411","20002644","20015","21605","20110"
"20000015","20000419","20002700","20015","21613","20166"
"20000015","20000424","20002705","20015","21618","20171"
"20000015","20000426","20002705","20015","21620","20171"
"20000015","20000428","20002627","20015","21622","20093"
"20000015","20000428","20002639","20015","21622","20105"
"20000015","20000428","20002640","20015","21622","20106"
"20000015","20000428","20002682","20015","21622","20148"
"20000015","20000428","20002695","20015","21622","20161"
"20000015","20000428","20002696","20015","21622","20162"
"20000015","20000429","20002627","20015","21623","20093"
"20000015","20000429","20002641","20015","21623","20107"
"20000015","20000430","20002627","20015","21624","20093"
"20000015","20000430","20002683","20015","21624","20149"
"20000015","20000437","20002628","20015","21631","20094"
"20000015","20000437","20002683","20015","21631","20149"
"20000015","20000447","20002628","20015","21641","20094"
"20000015","20000447","20002629","20015","21641","20095"
"20000015","20000447","20002684","20015","21641","20150"
"20000015","20000454","20002628","20015","21648","20094"
"20000015","20000454","20002629","20015","21648","20095"
"20000015","20000459","20002629","20015","21653","20095"
"20000015","20000459","20002684","20015","21653","20150"
"20000015","20000461","20002629","20015","21655","20095"
"20000015","20000461","20002684","20015","21655","20150"
"20000015","20000463","20002629","20015","21657","20095"
"20000015","20000463","20002630","20015","21657","20096"
"20000015","20000463","20002631","20015","21657","20097"
"20000015","20000463","20002632","20015","21657","20098"
"20000015","20000463","20002633","20015","21657","20099"
"20000015","20000463","20002634","20015","21657","20100"
"20000015","20000463","20002635","20015","21657","20101"
"20000015","20000463","20002636","20015","21657","20102"
"20000015","20000463","20002637","20015","21657","20103"
"20000015","20000463","20002638","20015","21657","20104"
"20000015","20000463","20002685","20015","21657","20151"
"20000015","20000463","20002686","20015","21657","20152"
"20000015","20000463","20002687","20015","21657","20153"
"20000015","20000463","20002688","20015","21657","20154"
"20000015","20000463","20002689","20015","21657","20155"
"20000015","20000463","20002690","20015","21657","20156"
"20000015","20000463","20002691","20015","21657","20157"
"20000015","20000463","20002692","20015","21657","20158"
"20000015","20000463","20002693","20015","21657","20159"
"20000015","20000463","20002694","20015","21657","20160"
"20000015","20000490","20002658","20015","21684","20124"
"20000015","20000490","20002659","20015","21684","20125"
"20000015","20000490","20002660","20015","21684","20126"
"20000015","20000490","20002713","20015","21684","20179"
"20000015","20000490","20002714","20015","21684","20180"
"20000015","20000490","20002715","20015","21684","20181"
"20000015","20000513","20002643","20015","21707","20109"
"20000015","20000513","20002644","20015","21707","20110"
"20000015","20000513","20002645","20015","21707","20111"
"20000015","20000513","20002646","20015","21707","20112"
"20000015","20000513","20002647","20015","21707","20113"
"20000015","20000513","20002648","20015","21707","20114"
"20000015","20000513","20002649","20015","21707","20115"
"20000015","20000513","20002650","20015","21707","20116"
"20000015","20000513","20002651","20015","21707","20117"
"20000015","20000513","20002654","20015","21707","20120"
"20000015","20000513","20002655","20015","21707","20121"
"20000015","20000513","20002656","20015","21707","20122"
"20000015","20000513","20002657","20015","21707","20123"
"20000015","20000513","20002698","20015","21707","20164"
"20000015","20000513","20002699","20015","21707","20165"
"20000015","20000513","20002700","20015","21707","20166"
"20000015","20000513","20002701","20015","21707","20167"
"20000015","20000513","20002704","20015","21707","20170"
"20000015","20000513","20002705","20015","21707","20171"
"20000015","20000513","20002706","20015","21707","20172"
"20000015","20000513","20002709","20015","21707","20175"
"20000015","20000513","20002710","20015","21707","20176"
"20000015","20000513","20002711","20015","21707","20177"
"20000015","20000513","20002712","20015","21707","20178"
"20000015","20000513","20002713","20015","21707","20179"
"20000015","20000518","20002657","20015","21712","20123"
"20000015","20000518","20002658","20015","21712","20124"
"20000015","20000518","20002659","20015","21712","20125"
"20000015","20000518","20002660","20015","21712","20126"
"20000015","20000518","20002661","20015","21712","20127"
"20000015","20000518","20002662","20015","21712","20128"
"20000015","20000518","20002663","20015","21712","20129"
"20000015","20000518","20002664","20015","21712","20130"
"20000015","20000518","20002665","20015","21712","20131"
"20000015","20000518","20002666","20015","21712","20132"
"20000015","20000518","20002667","20015","21712","20133"
"20000015","20000518","20002668","20015","21712","20134"
"20000015","20000518","20002669","20015","21712","20135"
"20000015","20000518","20002670","20015","21712","20136"
"20000015","20000518","20002671","20015","21712","20137"
"20000015","20000518","20002672","20015","21712","20138"
"20000015","20000518","20002673","20015","21712","20139"
"20000015","20000518","20002674","20015","21712","20140"
"20000015","20000518","20002675","20015","21712","20141"
"20000015","20000518","20002676","20015","21712","20142"
"20000015","20000518","20002677","20015","21712","20143"
"20000015","20000518","20002678","20015","21712","20144"
"20000015","20000518","20002679","20015","21712","20145"
"20000015","20000518","20002713","20015","21712","20179"
"20000015","20000518","20002714","20015","21712","20180"
"20000015","20000518","20002715","20015","21712","20181"
"20000015","20000518","20002716","20015","21712","20182"
"20000015","20000518","20002717","20015","21712","20183"
"20000015","20000518","20002718","20015","21712","20184"
"20000015","20000518","20002719","20015","21712","20185"
"20000015","20000518","20002720","20015","21712","20186"
"20000015","20000518","20002721","20015","21712","20187"
"20000015","20000518","20002722","20015","21712","20188"
"20000015","20000518","20002723","20015","21712","20189"
"20000015","20000518","20002724","20015","21712","20190"
"20000015","20000518","20002725","20015","21712","20191"
"20000015","20000518","20002726","20015","21712","20192"
"20000015","20000518","20002727","20015","21712","20193"
"20000015","20000518","20002728","20015","21712","20194"
"20000015","20000518","20002729","20015","21712","20195"
"20000015","20000518","20002730","20015","21712","20196"
"20000015","20000518","20002731","20015","21712","20197"
"20000015","20000518","20002732","20015","21712","20198"
"20000015","20000518","20002733","20015","21712","20199"
"20000015","20000518","20002734","20015","21712","20200"
"20000015","20000518","20002735","20015","21712","20201"
"20000015","20000518","20002736","20015","21712","27381"
"20000015","20000518","20002737","20015","21712","34923"
"20000015","20000518","20002738","20015","21712","39723"
"20000015","20000518","20002739","20015","21712","47272"
"20000015","20000518","20002740","20015","21712","51683"
"20000015","20000518","20002741","20015","21712","56007"
"20000015","20000518","20002742","20015","21712","58487"
"20000015","20000518","30031936","20015","21712","30031936"
"20000015","20000521","20002653","20015","21715","20119"
"20000015","20000529","20002642","20015","21723","20108"
"20000015","20000537","20002661","20015","21731","20127"
"20000015","20000537","20002662","20015","21731","20128"
"20000015","20000537","20002663","20015","21731","20129"
"20000015","20000537","20002664","20015","21731","20130"
"20000015","20000537","20002665","20015","21731","20131"
"20000015","20000537","20002716","20015","21731","20182"
"20000015","20000537","20002717","20015","21731","20183"
"20000015","20000537","20002718","20015","21731","20184"
"20000015","20000537","20002719","20015","21731","20185"
"20000015","20000537","20002720","20015","21731","20186"
"20000015","20000554","20002654","20015","21748","20120"
"20000015","20000558","20002670","20015","21752","20136"
"20000015","20000558","20002671","20015","21752","20137"
"20000015","20000558","20002672","20015","21752","20138"
"20000015","20000558","20002673","20015","21752","20139"
"20000015","20000558","20002725","20015","21752","20191"
"20000015","20000558","20002726","20015","21752","20192"
"20000015","20000558","20002727","20015","21752","20193"
"20000015","20000558","20002728","20015","21752","20194"
"20000015","20000558","20002729","20015","21752","20195"
"20000015","20000581","20002643","20015","21775","20109"
"20000015","20000581","20002644","20015","21775","20110"
"20000015","20000581","20002645","20015","21775","20111"
"20000015","20000581","20002646","20015","21775","20112"
"20000015","20000581","20002647","20015","21775","20113"
"20000015","20000581","20002648","20015","21775","20114"
"20000015","20000581","20002649","20015","21775","20115"
"20000015","20000581","20002650","20015","21775","20116"
"20000015","20000581","20002651","20015","21775","20117"
"20000015","20000581","20002654","20015","21775","20120"
"20000015","20000581","20002655","20015","21775","20121"
"20000015","20000581","20002656","20015","21775","20122"
"20000015","20000581","20002657","20015","21775","20123"
"20000015","20000581","20002658","20015","21775","20124"
"20000015","20000581","20002659","20015","21775","20125"
"20000015","20000581","20002660","20015","21775","20126"
"20000015","20000581","20002661","20015","21775","20127"
"20000015","20000581","20002662","20015","21775","20128"
"20000015","20000581","20002663","20015","21775","20129"
"20000015","20000581","20002664","20015","21775","20130"
"20000015","20000581","20002665","20015","21775","20131"
"20000015","20000581","20002666","20015","21775","20132"
"20000015","20000581","20002667","20015","21775","20133"
"20000015","20000581","20002668","20015","21775","20134"
"20000015","20000581","20002669","20015","21775","20135"
"20000015","20000581","20002670","20015","21775","20136"
"20000015","20000581","20002671","20015","21775","20137"
"20000015","20000581","20002672","20015","21775","20138"
"20000015","20000581","20002673","20015","21775","20139"
"20000015","20000581","20002674","20015","21775","20140"
"20000015","20000581","20002675","20015","21775","20141"
"20000015","20000581","20002698","20015","21775","20164"
"20000015","20000581","20002699","20015","21775","20165"
"20000015","20000581","20002700","20015","21775","20166"
"20000015","20000581","20002701","20015","21775","20167"
"20000015","20000581","20002703","20015","21775","20169"
"20000015","20000581","20002704","20015","21775","20170"
